Att Set,NUMBER,MODEL NUMBER,PRODUCT NAME,Description,UPC BARCODE NUMBER,Price,DIMENSIONS,Sink Diameter,Sink Length,Sink Width,Sink Height,Back-to-Front,Bowl Depth,Faucet Height,Spout Height,Spout Reach,Center to Center,Unit of measure,Box Size,PACK DEPTH,PACK WIDTH,PACK HEIGHT,GROSS WEIGHT,NET WEIGHT,"Product Status (N=new, O=dsc, A=active)",Product Finish/Color,Product Finish/Color,Size Options,Faucet Holes / Holes Required (#),Other Options (not already listed),Product Materials,Ships Via,Usually Ships In,"Listing, Certificate",ADA Compliant faucet,Disclaimer or Note,Returnable,Minimum Order,product image File,Alt Image 1,Alt Image 2,Alt Image 3,Alt Image 4,Alt Image 5,Alt Image 6,Alt Image 7,Alt Image 8,Alt Image 9,Alt Image 10,Alt Image 11,Alt Image 12,Alt Image 13,Alt Image 14,Alt Image 15,Alt Image 16,Alt Image 17,Alt Image 18,Alt Image 19,Alt Image 20,Alt Image 21,Alt Image 22,Installation Manual's PDF'S,Installation Manual's PDF'S
Bathroom Faucets,BFST0031,KEF-15000-PU-10CH,Kraus KEF-15000-PU-10CH Ventus Single Lever Vessel Faucet with Pop Up Drain Chrome,"<ul>
<li>At Kraus, we use various elements of design to impress and make a statement in order to turn your private space into a truly unique one </li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus VENTUS single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 12.6”</li>
<li>Height of Spout: 8.8”</li>
<li>Reach:  5.2”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><strong><u>Pop Up Drain</u></strong></li> 
<li>Pop Up Drain is constructed from solid brass and available in Chrome finish</li>
<li>Designed to work with any vessel sink with above counter installation, including glass, stone and ceramic (without overflow)</li> 
<li>Fits any standard 1.75 inch opening installation</li>
<li>All rubber gaskets needed for installation of the drain are included</li>
<li>7 inches high x 3 inches diameter (at the top) with 1.25-inch diameter at the bottom</li>
<li>Flange is 2.25 inches diameter</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009621,190,"Faucet height: 12.7 inches  
Spout height: 8.8 inches
Spout reach: 5.3 inches
Pop Up Drain: 7 inches high x 3 inches diameter (at the top)
",n/a,n/a,n/a,n/a,n/a,n/a,12.7,8.8,5.3,n/a,inches,"18"" x 12 x 6""",18,12,6,8.4,5.4,N,Chrome,Chrome Finish,none,2,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,Yes,none,Yes,1,kef-15000-pu-10ch-1.jpg,kef-15000-pu-10ch-2.jpg,kef-15000-pu-10ch-3.jpg,kef-15000-pu-10ch-4.jpg,kef-15000-pu-10ch-5.jpg,kef-15000-pu-10ch-6.jpg,kef-15000-pu-10ch-7.jpg,kef-15000-pu-10ch-8.jpg,,,,,,,,,,,,,,,,KEF-15000.pdf,
Bathroom Faucets,BFST0032,KEF-15100-PU-10CH,Kraus KEF-15100-PU-10CH Typhon Single Lever Vessel Faucet with Pop Up Drain Chrome,"<ul>
<li>Discover the brilliance of exquisite bathroom décor and enhance your way of living </li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus TYPHON single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features high-quality Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 11.7”</li>
<li>Height of Spout: 10.7”</li>
<li>Reach: 6.7""</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><strong><u>Pop Up Drain</u></strong></li> 
<li>Pop Up Drain is constructed from solid brass and available in Chrome finish</li>
<li>Designed to work with any vessel sink with above counter installation, including glass, stone and ceramic (without overflow)</li> 
<li>Fits any standard 1.75 inch opening installation</li>
<li>All rubber gaskets needed for installation of the drain are included</li>
<li>7 inches high x 3 inches diameter (at the top) with 1.25-inch diameter at the bottom</li>
<li>Flange is 2.25 inches diameter</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009638,210,"Faucet height: 11.7 inches  
Spout height: 10.7 inches
Spout reach: 6.7 inches
Pop Up Drain: 7 inches high x 3 inches diameter (at the top)
",n/a,n/a,n/a,n/a,n/a,n/a,11.7,10.7,6.7,n/a,inches,"18"" x 12 x 6""",18,12,6,8.2,5.2,N,Chrome,Chrome Finish,none,2,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,Yes,none,Yes,1,kef-15100-pu-10ch-1.jpg,kef-15100-pu-10ch-2.jpg,kef-15100-pu-10ch-3.jpg,kef-15100-pu-10ch-4.jpg,kef-15100-pu-10ch-5.jpg,kef-15100-pu-10ch-6.jpg,kef-15100-pu-10ch-7.jpg,kef-15100-pu-10ch-8.jpg,kef-15100-pu-10ch-9.jpg,kef-15100-pu-10ch-10.jpg,kef-15100-pu-10ch-11.jpg,,,,,,,,,,,,,KEF-15100.pdf,
Bathroom Combos,GCOM0814,C-GV-101-12mm-14300CH,Kraus C-GV-101-12mm-14300CH Clear Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish Clear glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009652,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Clear Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-101-12mm-14300ch-1.jpg,c-gv-101-12mm-14300ch-2.jpg,c-gv-101-12mm-14300ch-3.jpg,c-gv-101-12mm-14300ch-4.jpg,c-gv-101-12mm-14300ch-5.jpg,c-gv-101-12mm-14300ch-6.jpg,c-gv-101-12mm-14300ch-7.jpg,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0815,C-GV-101-19mm-14300CH,Kraus C-GV-101-19mm-14300CH Clear 19mm thick Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 17 inches</li> 
<li>Height: 6 inches</li> 
<li>Glass thickness: 0.75 inch (19 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009669,300,"Sink 17 inches D x 6 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",17,n/a,n/a,6,n/a,6,13,11.2,3.6,11,inches,"30"" x 20"" x 10""",30,20,10,33,31,N,Chrome,Clear Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-101-19mm-14300ch-1.jpg,c-gv-101-19mm-14300ch-2.jpg,c-gv-101-19mm-14300ch-3.jpg,c-gv-101-19mm-14300ch-4.jpg,c-gv-101-19mm-14300ch-5.jpg,c-gv-101-19mm-14300ch-6.jpg,c-gv-101-19mm-14300ch-7.jpg,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0816,C-GV-101FR-12mm-14300CH,Kraus C-GV-101FR-12mm-14300CH Frosted Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish Frosted Clear glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009676,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Frosted Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-101fr-12mm-14300ch-1.jpg,c-gv-101fr-12mm-14300ch-2.jpg,c-gv-101fr-12mm-14300ch-3.jpg,c-gv-101fr-12mm-14300ch-4.jpg,c-gv-101fr-12mm-14300ch-5.jpg,c-gv-101fr-12mm-14300ch-6.jpg,,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0817,C-GV-103-12mm-14300CH,Kraus C-GV-103-12mm-14300CH Clear Brown Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish Brown glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009683,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Clear Brown Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-103-12mm-14300ch-1.jpg,c-gv-103-12mm-14300ch-2.jpg,c-gv-103-12mm-14300ch-3.jpg,c-gv-103-12mm-14300ch-4.jpg,c-gv-103-12mm-14300ch-5.jpg,c-gv-103-12mm-14300ch-6.jpg,c-gv-103-12mm-14300ch-7.jpg,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0818,C-GV-103FR-12mm-14300CH,Kraus C-GV-103FR-12mm-14300CH Frosted Brown Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish Frosted Brown glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009690,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Frosted Brown Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-103fr-12mm-14300ch-1.jpg,c-gv-103fr-12mm-14300ch-2.jpg,c-gv-103fr-12mm-14300ch-3.jpg,c-gv-103fr-12mm-14300ch-4.jpg,c-gv-103fr-12mm-14300ch-5.jpg,c-gv-103fr-12mm-14300ch-6.jpg,c-gv-103fr-12mm-14300ch-7.jpg,c-gv-103fr-12mm-14300ch-8.jpg,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0819,C-GV-104-12mm-14300CH,Kraus C-GV-104-12mm-14300CH Clear Black Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish Black glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009706,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Clear Black Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-104-12mm-14300ch-1.jpg,c-gv-104-12mm-14300ch-2.jpg,c-gv-104-12mm-14300ch-3.jpg,c-gv-104-12mm-14300ch-4.jpg,c-gv-104-12mm-14300ch-5.jpg,c-gv-104-12mm-14300ch-6.jpg,c-gv-104-12mm-14300ch-7.jpg,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0820,C-GV-104FR-12mm-14300CH,Kraus C-GV-104FR-12mm-14300CH Frosted Black Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish Frosted Black glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009713,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Frosted Black Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-104fr-12mm-14300ch-1.jpg,c-gv-104fr-12mm-14300ch-2.jpg,c-gv-104fr-12mm-14300ch-3.jpg,c-gv-104fr-12mm-14300ch-4.jpg,c-gv-104fr-12mm-14300ch-5.jpg,c-gv-104fr-12mm-14300ch-6.jpg,c-gv-104fr-12mm-14300ch-7.jpg,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
Bathroom Combos,GCOM0821,C-GV-500-12mm-14300CH,Kraus C-GV-500-12mm-14300CH Broken Glass Vessel Sink and Unicus Faucet Chrome,"<ul> 
<li>Add a touch of elegance to your bathroom with a glass sink combo from Kraus</li>
<li>Stylish glass sink and Unicus vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Glass sink is constructed from solid tempered glass</li>
<li>Sink features polished glass interior and exterior</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included in Chrome finish</li>
<li>Diameter: 16.5 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Unicus single-hole vessel faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 13”</li>
<li>Height of Spout: 11.2”</li>
<li>Reach:  3.6”</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009720,290,"Sink 16.5 inches D x 5.5 inches H
Faucet height: 13 inches  
Spout height: 11.2 inches
Spout reach: 3.6 inches
",16.5,n/a,n/a,5.5,n/a,5.5,13,11.2,3.6,10.8,inches,"30"" x 20"" x 10""",30,20,10,29,27,N,Chrome,Broken Glass/ Chrome Finish,none,2,none,tempered glass/solid brass,Fedex/ UPS,24 - 72 Hours,"Sink: UPC, cUPC, CSA, IAPMO, ANSI and SCC",Yes,none,Yes,1,c-gv-500-12mm-14300ch-1.jpg,c-gv-500-12mm-14300ch-2.jpg,c-gv-500-12mm-14300ch-3.jpg,c-gv-500-12mm-14300ch-4.jpg,c-gv-500-12mm-14300ch-5.jpg,c-gv-500-12mm-14300ch-6.jpg,c-gv-500-12mm-14300ch-7.jpg,,,,,,,,,,,,,,,,,Glass Vessel Sink (14inch17inch).pdf,KEF-14300.pdf
